10.5328,-4.8015,-7.5404
-3.1533,9.0547,4.6214
8.8076,-5.9632,-8.5549
10.1266,-5.7265,-7.2313
10.6116,-4.9727,-7.2800
-3.9265,9.3704,4.4616
7.7281,-5.0908,-7.0318
9.7042,-5.7472,-5.5405
-3.4325,7.5219,4.8602
-3.7586,9.6911,4.8703
-4.4050,8.7551,5.5639
9.7775,-6.8086,-9.8308
9.2638,-9.0991,-8.2024
-3.3428,8.4440,4.1282
7.1173,-8.6999,-9.3515
11.5818,-5.9990,-8.2099
8.7384,-9.5107,-8.9005
-5.6117,9.7509,5.0354
11.3876,-5.2107,-9.1500
7.3923,-10.9789,-8.8434
9.1214,-6.5451,-7.2320
8.3176,-11.1658,-7.9087
-4.5163,7.8014,5.2454
10.9970,-6.7317,-6.9087
-4.8694,9.1773,5.7543
-5.6140,8.4470,3.5686
-3.0386,9.9506,4.1783
11.5984,-4.4195,-7.2134
9.8036,-6.2989,-7.0457
8.4222,-7.8529,-8.3951
8.8967,-7.7417,-10.1627
8.4292,-7.9623,-7.2078
-5.7272,8.3837,5.8586
8.4429,-7.0601,-8.7701
-4.1282,8.8629,5.2328
7.6894,-7.9336,-8.8124
7.9829,-9.1453,-8.2083
9.9661,-6.2967,-8.9943
-4.5531,8.9371,4.9473
7.3494,-8.1318,-6.9644
10.2121,-4.6307,-6.8153
7.6562,-8.0807,-8.3628
8.3019,-9.6203,-8.1396
8.6847,-5.8136,-6.2638
-4.3268,11.0821,5.0990
-5.2721,8.0496,4.4947
-3.5632,11.2149,5.4805
8.5602,-8.0361,-8.0922
9.6669,-6.3705,-6.9481
9.7758,-6.9475,-6.3620
7.1980,-8.4902,-7.8711
8.0883,-5.1781,-7.9991
8.4584,-5.6928,-5.4584
8.6082,-8.4603,-8.2230
7.6682,-10.2542,-8.7505
10.5512,-9.5028,-10.6079
7.9870,-7.0849,-8.1140
-4.8831,9.1181,4.2001
8.9674,-5.1551,-8.6945
11.0047,-4.2758,-8.1848
-4.9122,9.3978,7.7010
10.7063,-6.6530,-6.3422
10.3055,-6.9530,-8.4165
7.0857,-8.4710,-8.2590
8.8630,-3.7892,-8.8079
8.2509,-8.7583,-9.9445
9.6137,-9.3778,-8.1407
9.4315,-4.0256,-7.9223
7.0989,-9.2144,-9.1482
8.5780,-7.2280,-6.2027
-4.2407,10.0264,5.7552
9.1291,-8.4009,-6.8783
9.4454,-5.1312,-7.2515
9.9407,-5.6213,-6.8018
9.5120,-5.6739,-7.0308
9.4808,-8.9927,-9.5330
8.3648,-6.1156,-6.3391
9.8849,-6.7298,-6.5117
9.6552,-5.1086,-7.0543
8.6965,-6.6866,-9.9354
8.7216,-9.2985,-6.9375
-2.6055,8.9749,6.2394
-3.5951,11.1383,5.0973
7.3142,-10.2085,-10.2594
-3.5544,8.1971,5.1322
-6.0199,9.9098,4.9495
-3.3978,9.3215,4.7266
11.3427,-6.8265,-7.6187
8.7110,-9.9462,-9.0192
8.4848,-7.7913,-10.2668
9.9094,-5.8087,-9.8869
8.4090,-8.5209,-8.2787
-5.1760,7.9645,6.0479
8.7568,-7.9931,-10.4022
7.5793,-9.1916,-8.6728
8.2059,-8.3745,-8.0378
11.2653,-5.1068,-7.0489
10.2815,-5.5033,-9.1456
-4.1456,7.5833,5.1578
8.8852,-6.1378,-7.8275
8.2553,-5.2729,-5.9463
6.3801,-9.6084,-9.4610
-5.4958,9.5486,5.3176
-4.1475,9.5757,3.6981
8.6783,-7.2806,-6.5220
6.9634,-8.4544,-8.0797
-4.6835,9.8354,3.4734
7.9253,-8.8129,-8.2725
8.3150,-5.3044,-7.6363
10.3808,-4.4935,-8.1344
9.2132,-3.8237,-4.9712
6.5701,-8.0389,-7.5219
11.6156,-7.7513,-6.5057
10.0620,-4.7687,-7.5793
9.9672,-5.0198,-5.7414
-2.4130,6.9616,2.9713
-3.4745,5.8701,5.0828
-2.7909,7.7634,4.9616
9.8300,-5.0942,-8.4711
7.4824,-6.4128,-6.9595
-3.5449,9.0395,5.8374
6.9195,-9.9670,-8.4964
7.9195,-10.2698,-7.9885
9.2321,-8.5986,-9.0366
9.1359,-9.9729,-8.8674
-5.4584,9.9362,4.7193
-4.4458,8.7809,5.8082
-3.4276,9.2084,7.1305
-2.0877,10.4923,3.3354
8.8615,-9.3716,-8.9451
7.7454,-8.2879,-7.9341
11.0442,-6.2477,-6.3333
-2.9992,7.1566,3.7713
10.2925,-7.3045,-8.8088
-3.0995,9.3370,5.6753
8.2251,-8.0455,-10.4074
8.7404,-9.9595,-10.0811
-4.5278,9.5508,5.9231
10.6523,-6.3856,-8.5551
6.7375,-7.0452,-8.9762
8.4230,-9.2545,-8.2512
-1.9838,8.6135,5.8526
7.1658,-7.6659,-8.1322
9.0541,-5.3339,-5.8878
7.9623,-8.4629,-9.8223
9.2497,-7.3672,-7.1178
9.4507,-7.4940,-8.3156
-5.1128,9.1842,4.8794
-4.0937,9.1271,5.7865
-4.1592,10.5174,7.0170
-1.2356,9.2245,4.9827
-3.4565,8.2685,3.8472
-2.8451,9.5980,5.1537
-6.5312,8.5630,5.6597
8.8338,-6.3369,-7.1993
-4.8647,8.9094,6.0093
9.5915,-5.0221,-8.9589
7.1435,-9.3476,-8.5494
-5.3115,7.7524,6.7519
10.2271,-5.6700,-6.5115
-5.6679,7.8357,6.8735
9.1470,-5.2125,-7.8067
7.8463,-6.2797,-6.4728
-4.7898,9.5976,5.5239
7.8588,-9.4332,-9.2972
9.3966,-5.6933,-7.1574
-4.3481,7.6009,5.0861
-6.5663,8.7128,3.6696
-3.2083,10.1297,4.9737
-4.6312,9.0717,6.0326
9.1159,-6.9071,-8.9463
6.8328,-8.8045,-8.0364
10.6604,-4.9656,-5.9080
10.6590,-5.3370,-7.5085
-5.8088,8.2625,5.8913
9.3731,-7.7582,-7.0475
10.3279,-3.9413,-9.2940
8.6155,-9.1621,-8.5366
7.8831,-5.4000,-6.5369
-5.8996,10.6873,4.2912
11.1576,-5.8890,-5.9660
8.6207,-9.7873,-8.0050
9.3611,-5.4693,-7.0028
10.0514,-4.6269,-7.5554
9.1066,-9.3206,-8.4140
