-2.6939,3.0092,-1.1462,-9.0968,-6.2725,-1.0681,-7.8834,-2.4673,8.7798,-2.7772,-5.1694
-2.4234,-5.5482,-6.2201,6.7381,-4.6695,-3.7175,6.0762,6.9883,5.4233,-1.4435,-1.7653
-2.1917,3.7403,-1.0530,-7.9989,-5.9751,-1.4820,-7.5181,-5.9751,8.2596,-5.1178,-3.7273
-1.8439,-6.0068,-5.9791,5.8293,-3.2416,-1.3931,3.3684,7.7817,5.3774,-0.3368,-1.6575
-1.4361,3.4516,-0.2088,-8.8008,-6.3691,0.6762,-8.4136,-4.1540,8.7007,-6.6495,-4.7708
1.6115,-0.2954,6.5928,6.7368,-7.0753,-4.4120,-0.6300,2.7600,1.5174,-0.4562,-3.4717
1.3695,0.1782,7.2083,7.8248,-7.6184,-2.1548,-0.3731,2.1452,3.2563,0.8410,-2.2096
-2.0955,-7.4964,-5.8949,4.9664,-3.6324,-1.8462,4.7024,6.4232,5.1200,-0.2516,-1.0717
-2.0104,6.7439,1.8337,-5.5166,-1.6949,10.4554,-5.6077,-5.1819,2.3358,-1.7840,-0.7161
-2.2486,6.4683,-0.2267,-4.6147,-2.1250,9.1880,-5.9390,-4.2858,6.1052,-3.5203,-1.2136
-3.5521,8.7509,6.1521,10.3236,-7.4862,-6.9875,7.8760,-10.6063,-7.8732,3.4073,-8.1736
-1.1847,7.1931,-5.2196,-7.5797,-8.4780,-0.0843,-3.6655,-3.7866,-10.9387,0.6578,2.9815
0.9263,-1.4077,7.1874,6.7999,-9.6453,-2.5468,-1.4953,2.7018,2.0255,-0.8000,-2.3899
-1.0872,9.1422,-3.7369,-6.8283,-8.5179,-1.0704,-3.3264,-3.7681,-10.3659,1.7182,3.8825
-1.4805,6.2565,-2.6213,-6.8498,-4.2500,-1.0025,-3.0166,-3.4448,-9.7108,1.9134,4.7789
0.1730,-0.3757,8.2057,6.6869,-8.4839,-6.4469,-1.7344,2.4547,3.5547,-0.4986,-2.6809
-0.9590,2.6834,-2.4813,-7.1861,-5.7796,-0.3029,-10.8090,-3.9738,8.7851,-3.1227,-3.8636
-1.9155,-6.2929,-6.5187,7.1245,-3.3045,-1.4605,3.9162,6.1307,4.5210,-1.9414,-2.2206
-2.2712,5.9755,1.3870,-5.6731,-3.2497,9.8455,-6.4977,-4.5933,4.5253,-4.0977,-1.4953
-4.5688,7.5355,4.2477,10.5942,-5.0378,-7.4243,7.6328,-8.8210,-7.6460,1.4266,-8.5468
3.0113,-0.6812,6.0187,5.6280,-8.7643,-3.1648,-2.2847,3.4427,2.6981,-1.1419,-1.7945
1.3217,-0.5079,7.0874,7.3362,-8.8977,-2.7185,-2.9875,4.4991,2.1829,-0.6251,-3.2280
-1.4916,4.7967,-0.2735,-4.6074,-4.4303,10.2104,-5.0367,-6.0263,4.3395,-1.9602,-0.8743
-3.1350,1.2101,-1.7390,-8.0853,-5.4976,-0.9414,-8.8077,-3.3262,8.6391,-5.0995,-6.2403
-0.1052,6.4226,-6.2160,-8.0594,-7.8861,0.5985,-4.1991,-6.0885,-10.1338,-0.8956,5.0961
1.3476,-1.1669,8.6786,6.4064,-9.6700,-3.7676,-1.5038,2.4978,1.2487,0.5249,-2.2961
-1.7797,4.0070,-0.6138,-10.4295,-6.3407,-0.8213,-9.3459,-4.3440,8.9402,-2.5969,-4.6925
-4.0756,9.3775,5.8661,10.2815,-5.5033,-9.1456,8.8331,-8.0722,-8.7263,0.1995,-8.6680
-2.3314,5.7725,-0.6027,-5.6656,-2.3606,8.5950,-8.4601,-6.4073,5.0301,-2.0492,-0.0983
-3.2645,6.2175,5.0878,9.0845,-5.2073,-5.1905,8.9767,-9.7024,-8.1650,-1.2748,-7.3045
0.3001,-0.8008,7.0044,8.5079,-7.9940,-3.0812,-0.9899,3.5222,4.3995,2.0510,-3.7748
2.6555,7.3531,-3.4060,-9.7896,-9.0749,0.9344,-3.7758,-5.9060,-10.8187,1.4590,3.7594
0.5807,-2.4336,7.0936,5.9888,-8.1307,-3.6700,-0.1234,3.3692,3.2023,-0.8259,-2.9231
-1.3505,9.1305,-4.1229,-7.8183,-7.9538,1.6266,-4.2699,-4.8929,-10.7501,1.2987,7.4355
-1.9519,-7.4219,-7.1273,5.6439,-3.2667,-3.0330,5.5596,7.1623,4.5052,-1.2024,-3.1868
-5.2170,8.7858,5.7737,9.9962,-6.1399,-4.7789,7.1367,-7.9838,-7.1501,-0.0020,-8.2361
-0.9880,-6.7488,-4.9512,5.0410,-3.0506,-1.2854,6.1915,6.4602,3.8325,-1.6288,-1.1408
-1.0533,6.0848,-0.0504,-3.5087,-4.0914,7.3781,-6.3217,-6.1812,3.8707,-1.2593,-1.8698
0.8341,0.6375,8.6745,7.7785,-9.6767,-4.9728,0.2856,3.8877,2.1092,0.0433,-4.1702
-3.9362,9.8753,6.9130,10.4144,-5.7069,-6.9977,8.2111,-8.3736,-9.5354,0.4669,-9.2415
-5.9059,8.9049,5.7837,8.6451,-6.2495,-8.5963,7.9902,-8.1702,-8.3432,-1.6679,-7.6274
-3.1783,2.6661,-2.1519,-7.9014,-5.0306,-1.4803,-8.1242,-4.2007,9.9120,-3.1631,-3.7628
-5.4968,8.5104,6.7658,9.6446,-5.7794,-7.8960,9.6502,-8.2185,-7.4402,0.6765,-8.0164
-3.5411,9.9837,6.3077,9.5015,-6.6339,-9.4702,9.1125,-7.5985,-6.9413,0.8748,-6.6106
-1.0004,-5.2796,-5.8572,5.9853,-5.6000,-2.6026,3.3370,6.1422,5.7999,-3.6493,-2.0183
-2.5623,7.2155,1.0966,-4.7971,-3.4708,10.3878,-6.7784,-2.6597,2.7397,-1.0467,0.3633
-3.4264,3.5349,-1.6129,-7.5726,-5.9836,-0.9664,-8.1995,-2.2408,8.6852,-5.1209,-4.2309
-0.7594,6.4649,-2.7523,-7.7390,-5.3301,-1.5391,-3.2687,-4.5259,-10.5972,0.4471,5.7711
-4.8844,9.6928,6.5977,9.3820,-4.2571,-9.5265,8.1270,-8.9168,-10.4509,0.4833,-9.5448
-1.4049,-7.3377,-5.7433,6.7780,-2.5924,-2.4316,6.0159,5.9057,5.9699,-0.8874,-2.2446
-4.5269,7.5196,5.9111,8.3075,-4.2547,-7.7445,8.3521,-8.3812,-8.8250,-0.1979,-8.7992
3.4657,-8.2667,-6.7946,-1.1336,-8.2246,-9.9357,-10.2941,-2.7762,7.7784,7.7021,6.3346
-0.4445,10.1945,-4.0610,-8.4974,-8.1842,1.6510,-4.2802,-4.8243,-9.9466,0.9091,5.1400
-4.1037,9.2473,6.3292,10.6085,-4.4830,-5.9083,9.5220,-12.4907,-7.7627,1.4519,-9.7602
0.7713,-0.9731,7.0968,4.9060,-10.1181,-4.0523,-2.3830,0.4099,2.3874,-0.1652,-4.4207
-3.3564,10.0837,5.9059,9.4905,-5.0275,-7.8969,7.9823,-6.6110,-6.2170,1.2540,-7.3096
-1.5325,-9.7008,-5.2826,5.5611,-2.7621,-0.8716,5.0700,9.3881,5.0408,-1.2134,-3.0554
-2.8300,9.9379,4.5527,9.7984,-4.5428,-7.5899,8.7307,-8.3335,-6.7790,-0.0653,-9.2542
2.1002,-0.0411,7.3113,8.0014,-8.0364,-3.1361,-0.8378,4.3013,2.2493,0.7836,-3.7883
3.0351,-1.0369,7.5542,9.0831,-8.1558,-2.3683,-2.6412,4.6849,2.0306,0.7824,-3.3644
4.4126,-7.5939,-6.0690,-0.2605,-7.2534,-8.7741,-6.8248,-1.6234,8.4179,6.3687,3.5890
-3.3479,-6.2632,-5.2245,3.3423,-3.4449,-0.8564,6.3207,6.6090,4.2588,-4.2225,-1.9536
-0.1245,6.4334,-3.6906,-8.0640,-7.9358,-0.8965,-4.9734,-3.8265,-9.3350,0.2518,7.6993
-3.6749,-6.7356,-6.2019,5.7340,-1.1451,-2.6545,5.1042,8.6237,4.0319,-1.8803,-0.8064
3.4438,-8.5249,-8.0898,0.7993,-8.4729,-9.8885,-9.4037,-4.8805,8.1521,8.0271,5.8573
0.4077,-0.2885,9.9017,4.9383,-9.7160,-4.0636,-0.7824,3.3019,2.6008,0.1277,-3.8044
-4.2549,10.0380,5.9843,11.1033,-6.9114,-7.5038,7.9818,-8.4064,-8.9154,1.2100,-7.6528
-2.7746,3.0164,-0.8473,-9.0606,-3.9618,-0.8941,-8.0496,-5.4648,7.5952,-4.9827,-3.3212
-3.7600,10.4228,3.2101,9.4315,-4.0256,-7.9223,7.6792,-9.9655,-6.4202,1.8331,-7.9474
-3.7175,-7.3917,-6.9893,6.2793,-4.1648,-1.1507,7.2056,8.4641,3.4036,-2.6845,-2.5346
-4.1726,9.3767,4.9917,10.3950,-5.8532,-7.5706,8.1208,-7.3244,-8.9792,0.3623,-8.5871
1.1229,-1.5889,6.1928,6.2121,-7.4798,-5.6555,-0.5358,3.7150,3.2271,0.9430,-3.0281
-2.0077,-7.8273,-6.3102,5.9833,-3.3524,-2.8299,4.8851,8.6234,4.9639,-3.3399,-1.8896
4.5669,-8.6301,-6.4620,0.6099,-8.9343,-9.3470,-6.4619,-2.6803,7.7674,6.8895,7.1017
0.4240,-0.1801,7.1691,6.4573,-7.9783,-4.1753,-0.8299,2.2683,3.1627,0.3674,-1.8349
-4.2118,8.4549,5.5121,10.2021,-5.4439,-6.6706,8.5686,-8.0337,-8.0061,2.1330,-7.6638
-0.3752,-5.4431,-7.7953,5.2542,-2.3137,-2.0478,5.3550,7.2535,4.4586,-1.7031,-1.0018
-2.6682,9.4355,5.5530,10.4705,-6.4225,-7.5143,8.7705,-9.8595,-8.1135,-0.3568,-8.0657
3.8305,-6.9521,-3.6233,-1.1821,-9.4011,-7.6433,-8.7985,-5.1187,7.7939,6.7489,4.7155
0.1843,6.0839,-5.9435,-8.7022,-5.6250,-0.4865,-5.0865,-2.3027,-10.9392,-0.4031,6.2331
1.3709,5.0015,-5.1273,-7.7052,-9.1393,0.2730,-2.6208,-3.9219,-11.0816,2.1015,5.0260
-1.5605,-6.9753,-6.9851,4.0855,-3.1057,-1.4776,5.2204,6.2058,3.9396,-0.9528,-0.2509
-0.2749,7.0919,-0.7323,-5.4931,-2.7477,7.5281,-5.0081,-5.1944,3.6828,-4.8566,-1.6908
-0.7774,4.1084,-2.1007,-9.9416,-5.8615,-0.1194,-7.9687,-2.6652,8.4202,-5.1439,-4.2968
-2.5587,-7.2709,-4.6414,5.3290,-3.1613,-2.1681,3.6067,8.0314,5.4465,-2.2692,-1.6053
-1.1600,7.6332,-4.7622,-7.7018,-5.6683,1.0368,-4.4094,-4.1054,-8.4895,4.5851,6.1444
-0.5629,4.2569,-1.3331,-11.0958,-5.1079,-1.6297,-9.5701,-3.9144,8.8798,-1.9427,-3.8765
0.8010,-0.2390,7.6632,6.1654,-7.8525,-3.6608,-0.9781,2.1989,2.2368,0.8140,-4.4092
-2.3111,7.1280,2.7992,-3.9580,-1.7312,9.4999,-7.4781,-5.1629,3.1156,-1.3189,-1.6265
-2.6452,5.0722,-2.0910,-8.4543,-4.5415,-0.0155,-7.7870,-3.1026,8.1544,-5.6685,-4.9652
-4.5876,8.3562,4.6024,10.8337,-6.3086,-6.9707,8.1413,-8.7516,-6.7778,-0.0988,-8.0750
2.7149,-8.4764,-4.1288,0.5949,-7.8624,-8.1772,-9.0198,-1.6013,9.0438,4.7106,2.6123
-0.0001,7.3098,1.1880,-4.4427,-2.4268,8.4541,-7.4009,-6.4809,2.2901,-1.6438,-1.0663
-0.5075,7.3953,-3.9140,-8.7181,-6.8881,-0.8744,-3.7569,-5.9114,-10.0408,2.6277,2.6345
-2.0316,6.2922,-0.3842,-5.5064,-3.5916,10.3247,-6.5347,-3.0037,3.7277,-0.9061,0.1272
-3.0569,4.2541,-0.2507,-4.9294,-1.7177,10.4273,-4.9104,-4.7527,2.4143,-2.9825,-0.2823
-1.0563,-6.3200,-5.3500,4.5180,-1.7613,-0.2922,3.6734,7.0092,4.8070,-0.7536,-2.7757
-3.4177,1.5120,-0.5996,-10.6545,-6.5627,-2.2238,-8.2821,-1.8531,8.8159,-5.4485,-4.2625
-0.5517,7.6969,-4.4757,-8.7814,-6.7354,-1.2632,-2.7352,-4.6104,-10.3124,2.9604,4.8276
2.7960,-8.0036,-5.5616,0.7511,-8.6761,-7.5086,-9.3996,-1.8388,9.4331,5.0960,6.3473
-0.9375,8.5489,-2.9487,-8.1192,-5.8315,0.8830,-4.5643,-4.0411,-9.5263,1.9604,4.8162
2.8324,-7.0495,-4.7743,0.1115,-8.2392,-7.0060,-9.1651,-2.0838,7.5290,6.8660,3.0360
-0.1584,7.8808,-3.7946,-8.2235,-7.3726,-1.4144,-3.9266,-4.0272,-10.7931,2.0349,2.9621
-1.6386,5.1793,1.1856,-5.0582,-4.5858,10.6586,-7.8263,-4.7166,5.0580,-2.0742,-2.1260
-1.0449,3.0617,-1.5370,-8.2650,-5.2262,-3.2006,-9.0145,-5.9755,8.3889,-3.8160,-4.7230
-0.3201,4.6277,1.0106,-3.2681,-4.1926,7.4225,-6.7534,-5.5903,4.2651,-2.9306,-0.3665
0.1928,6.5748,-5.5964,-8.5718,-6.7151,-0.3517,-4.6824,-4.7800,-9.7014,3.7893,4.9937
2.0871,-9.2904,-4.7487,1.4798,-8.4981,-6.9542,-8.5018,-2.7235,8.4029,7.8124,6.8496
4.7624,-7.5869,-5.5212,-0.4450,-8.4483,-7.5376,-8.0023,-1.7050,8.3673,6.3513,4.9299
-3.4311,2.7997,-0.0078,-7.7077,-5.6364,-1.7543,-9.0662,-4.8374,8.8654,-5.4035,-4.8498
-3.2992,4.0315,-0.0500,-8.5212,-5.2564,-0.3350,-8.6603,-4.2419,8.9776,-6.0501,-2.9663
-0.8157,6.2005,-2.9600,-7.5063,-6.6642,0.1208,-3.3004,-3.6223,-8.4720,2.2175,3.7899
-0.6526,-0.7843,8.1136,7.1874,-9.7013,-4.4197,1.2877,3.0216,0.9692,0.8398,-1.8281
3.5417,-9.9147,-5.0821,0.4882,-9.9672,-7.4504,-7.6790,-2.9142,7.1270,6.7794,3.4702
-1.3007,-7.4270,-6.6298,6.2388,-4.5239,-3.2965,5.5281,6.8548,5.9883,-3.7371,-0.7492
-6.3112,9.3908,4.9463,8.0048,-5.6892,-8.1548,8.9175,-8.1538,-8.9379,0.1672,-8.8953
-3.5849,3.2215,-1.6515,-8.3044,-6.1922,-2.3704,-8.5121,-5.4311,8.1034,-4.6639,-4.3849
3.9607,-7.4950,-2.9751,0.4466,-8.3383,-8.1069,-8.9610,-3.2093,10.7938,8.4430,4.2089
1.0510,0.4361,6.7329,5.0437,-6.7836,-2.6308,-1.3734,3.1785,2.5856,0.9012,-2.0928
-2.5263,3.0401,-2.3969,-7.6672,-7.4595,-0.8548,-9.3427,-5.5212,8.5626,-3.6952,-4.0229
-4.4100,7.7110,6.0793,7.6903,-4.5352,-6.7182,6.8485,-9.1531,-8.6739,2.4130,-7.8327
-1.4525,9.1397,-4.8226,-9.6615,-7.8812,1.3522,-5.0308,-5.6122,-10.3712,1.7255,4.9546
4.2136,-7.7564,-6.3029,-0.2652,-7.4355,-8.7660,-8.8409,-3.6126,8.2151,6.2992,4.4520
-2.1177,6.4232,-0.6903,-5.2390,-2.6055,9.8552,-5.8794,-4.3975,5.2457,-1.2954,-0.3048
-1.3760,6.5664,-3.4836,-7.1159,-7.1282,0.6008,-3.3504,-2.9849,-10.4490,0.7216,3.5349
-1.1349,6.7875,-0.3858,-4.1998,-3.9417,11.4901,-6.5074,-4.2535,5.1121,-2.8250,0.4451
0.6039,0.1002,7.7455,5.6179,-9.6964,-3.4985,-1.0826,3.7342,4.4798,1.3689,-4.8324
-5.0485,10.4544,5.5042,10.5971,-4.3470,-9.1527,7.7245,-7.8383,-9.8023,0.7996,-8.0826
1.8712,-1.0482,5.7343,5.6261,-7.8081,-2.6247,-0.8756,3.3988,1.4024,-0.9224,-1.6199
-0.9685,5.6757,-0.0136,-4.2084,-2.7763,10.6886,-6.5997,-5.0822,3.0903,-1.3390,0.0146
-1.7526,8.2121,1.0827,-4.7651,-3.3469,9.1441,-5.7380,-5.2330,3.7124,-1.4369,-0.6103
1.3288,7.9064,-5.2765,-8.0458,-8.6423,0.5634,-2.9362,-5.8687,-9.1853,2.4145,3.1399
-0.9585,-7.4076,-6.5470,6.5191,-2.9136,-1.8976,5.5836,5.8992,4.3273,-0.9553,-1.9033
-0.0610,7.7928,-5.0131,-9.0167,-5.4622,-2.4966,-4.3183,-3.9807,-8.7729,2.7895,6.9164
-2.9964,8.9851,-1.4166,-2.9331,-4.4208,9.6590,-5.5462,-5.2307,4.4342,-1.9753,-2.5393
1.4467,-1.3110,6.0178,9.1555,-8.0720,-3.8769,-2.1434,2.4845,2.4744,0.9590,-2.5716
2.4723,0.0355,7.6139,7.5087,-9.1481,-1.3492,-0.4681,4.5778,3.0323,1.8105,-3.0846
-4.9030,10.0125,5.0769,11.0171,-7.8422,-8.8967,9.1036,-9.3454,-9.7714,1.4928,-8.0289
2.3075,-0.9963,7.1059,6.1816,-9.5411,-4.7265,-2.1372,1.7915,2.0791,-0.8207,-1.2061
-2.5149,-6.2717,-4.6612,5.3001,-4.0568,-1.2672,5.2112,5.9482,5.3386,-2.5547,-1.3212
2.4022,-2.4409,5.8879,7.5210,-8.5849,-2.5173,-2.5361,1.7447,3.2718,-0.4070,-3.4478
4.4720,-8.0968,-6.4592,-0.6742,-6.1973,-8.9605,-8.0161,-3.9727,7.4823,8.2019,7.4444
-1.6669,-6.4304,-4.8920,4.6898,-2.2465,-0.7223,5.7761,6.6572,5.6019,-2.1275,-1.9325
-0.8829,-7.5696,-4.9370,4.8407,-3.7197,-2.5355,6.0885,8.3808,4.5001,-2.2963,-2.3001
-0.1088,6.8393,-4.7163,-6.1093,-4.0746,0.6871,-4.3132,-4.0417,-8.3580,2.9140,4.4194
-3.6747,9.9744,4.3555,9.5765,-6.5228,-8.0780,8.8608,-8.2349,-7.9236,0.8120,-9.5026
-1.8202,6.5432,-6.7836,-7.2961,-7.1630,-0.2959,-4.2746,-4.9823,-9.5377,1.9396,2.0409
0.1847,-1.1279,7.4625,6.4491,-8.9871,-2.9574,-2.1501,1.8110,2.7133,1.7190,-3.7846
0.2428,-0.3672,7.7036,7.9491,-8.8680,-3.6655,-1.0121,3.6925,0.8055,0.2099,-3.1598
1.1788,-0.2741,6.3370,6.0204,-11.1616,-4.5851,-2.3329,1.8160,0.9849,0.4838,-2.7975
-0.7694,-6.3937,-4.9243,5.5021,-3.8862,-3.1515,5.5054,5.8229,3.0055,-2.7981,-1.9084
3.3007,-7.8881,-5.9211,-0.3782,-8.4707,-6.4045,-8.9853,-4.5438,7.3036,6.5614,6.4187
2.5172,-1.1913,6.7843,8.1713,-9.7468,-4.4690,0.2339,2.5158,4.2462,-0.4423,-2.5813
2.9063,-8.0886,-4.9470,-0.1700,-9.3522,-8.1418,-9.2363,-3.5326,6.9772,5.6024,7.1274
-3.4457,3.2298,-0.8139,-8.8596,-7.2714,-0.0034,-8.8043,-3.5903,9.9002,-4.9843,-4.7399
-4.0035,10.7293,5.1295,10.2482,-4.4901,-5.2903,8.3183,-9.0182,-8.0600,0.2825,-8.7764
-2.7304,3.4453,-0.2404,-9.1584,-5.1150,-0.3021,-9.0420,-4.5008,10.2884,-2.9959,-4.0658
-3.8589,9.1949,5.1950,8.8668,-6.8748,-6.8700,7.5771,-8.0031,-9.0384,1.3923,-7.2966
-1.3650,-6.8601,-4.6878,5.9537,-2.3424,-2.7338,4.7637,6.7343,4.2985,-1.7421,0.5102
-4.2510,6.5368,5.5702,9.4919,-4.9045,-6.1030,7.7624,-8.4888,-8.4720,0.0693,-9.3798
-2.3635,7.1316,-2.4048,-8.7267,-5.7890,0.8964,-5.7610,-5.1680,-8.0879,4.0857,5.0304
-2.8723,2.5920,-1.6728,-8.0016,-4.4695,-1.0390,-10.3911,-0.3854,10.0974,-3.6817,-3.1447
-1.1558,-7.3751,-5.7071,6.4284,-3.5808,-2.5891,5.7153,6.0632,2.3876,-2.0343,-1.1162
1.6430,-1.5902,6.1228,8.6163,-10.5565,-3.1917,2.0919,1.3705,1.4752,1.6937,-2.1041
-1.4530,7.7987,-0.2934,-5.7519,-4.5314,8.4987,-7.3712,-7.0776,2.5394,-2.3421,-2.5346
-3.1009,8.5056,4.4076,10.0514,-4.6269,-7.5554,8.5088,-8.7932,-8.5842,1.3604,-8.0453
-3.5941,4.2179,-1.8982,-9.8570,-6.6844,-1.6206,-9.0543,-4.2021,9.6648,-4.6291,-5.0687
-2.7074,-6.9670,-6.2668,5.0176,-3.1315,-2.6330,5.4232,5.9075,5.7869,-1.1809,-1.2978
-0.5919,6.3514,-6.3371,-8.8528,-7.3358,0.1523,-2.7836,-3.0672,-8.7825,1.2009,3.1420
3.5655,-8.1059,-7.3919,-0.6159,-10.0114,-7.9596,-9.2419,-3.0487,9.1963,6.5010,6.3050
-2.0431,-7.8160,-6.1881,5.1589,-1.6635,-1.4506,3.6702,7.7822,6.0864,-2.5834,-1.7996
4.7249,-8.8828,-4.0446,-0.9085,-9.7260,-8.1755,-7.3047,-3.6185,8.9664,7.6198,3.0194
-0.0144,8.9352,-4.0542,-9.5764,-6.8960,1.1226,-1.7256,-4.3387,-8.3598,1.6624,4.9782
-5.8666,8.9281,3.9188,9.2811,-5.6043,-7.8286,8.4422,-8.9795,-9.5482,1.2052,-8.0400
