-4.7192,8.9015,-8.7498,-8.0622,-0.1623
-7.7766,-4.6524,-3.4515,4.0439,1.0966
3.1241,-0.1069,0.7627,1.6766,-9.0975
-4.3136,7.6470,7.1498,5.2932,-1.2157
-3.3749,-5.4624,-0.9362,7.4933,0.8949
-5.6999,-0.3706,-9.4712,-8.7286,-8.3795
-4.3972,-3.5295,9.5135,-5.4380,-4.5765
0.0199,6.1305,7.0655,3.0308,-0.3510
-5.3454,-3.6848,-1.4944,8.9035,-0.7415
-2.4258,4.4412,6.8009,4.5365,-1.6947
-0.9687,2.7392,-1.3191,7.6428,5.7697
8.1072,-5.5519,-9.5487,-7.0843,-1.3980
-1.3151,-5.3451,-6.0760,7.4428,-1.2783
-1.1834,-6.2740,-6.2941,4.3002,-1.3934
-3.4928,-2.9170,9.5729,-6.4450,-6.6057
-3.4983,-5.9644,-9.4276,2.5364,4.8716
-3.2138,2.6875,-0.5505,7.2324,6.9393
-1.9739,4.6506,8.2180,5.0577,-0.6432
-7.3826,7.5002,-8.9795,-8.5837,1.4971
-5.7421,0.0943,-8.0483,-8.1350,-6.1682
-1.2863,1.1664,-1.0448,8.3645,7.9448
-5.4320,1.9455,-9.6886,-6.1499,-7.3874
-3.5316,-3.9932,-10.7180,1.3955,4.8860
-5.0259,2.1635,-9.5537,-9.2375,-7.4673
-1.9011,-7.5236,-7.9550,4.8800,-1.8086
5.7341,1.1260,0.0869,4.5189,-11.2300
-4.2862,-4.0644,-3.7697,5.0623,-0.0190
-8.0755,-4.6335,-2.0902,2.1673,1.4600
-5.7942,1.3324,-7.7576,-7.4403,-8.8784
-0.8049,-7.1621,-3.4741,4.7501,-4.6850
-1.3834,1.4353,-0.7461,7.0037,5.6138
-4.5132,8.6631,6.8387,1.7363,-2.4275
-5.9820,6.1619,-10.2622,-7.5572,0.1525
-4.9939,10.3133,5.2403,10.3380,-5.1529
-2.1135,-6.1341,-5.6853,4.3276,-2.7621
7.8816,-4.8912,-9.1228,-9.0004,0.3232
-3.9947,1.0639,-8.5487,-8.6528,-8.7748
-8.0701,-1.8854,-1.1603,2.0137,3.1204
-5.1128,9.1842,4.8794,8.9412,-6.2276
-8.3742,7.2560,-7.3869,-7.7049,-0.3573
-6.6377,-1.9967,-8.8751,-5.3419,9.4826
-8.4449,-3.0233,2.9152,-2.5168,-8.8911
-8.1497,-1.8783,3.9506,-1.2480,-9.4129
6.2769,-5.4054,-6.5680,-6.5372,-0.3428
-5.9541,1.9319,-8.2089,-7.1421,-8.5148
-0.3108,0.2017,-0.9618,5.8053,6.8714
2.1635,-1.6370,0.0967,1.7775,-8.9869
2.8802,-2.1151,-0.7459,4.5270,-7.4123
-9.9897,-4.2646,-1.1362,3.4472,3.2904
-4.9726,8.5864,5.3524,9.3070,-6.3589
-2.8260,3.4996,7.5413,4.9935,-2.2004
5.4942,-4.8200,-7.6581,-7.5020,-0.7375
-2.3422,6.3985,5.6902,5.5541,-1.9954
-6.1226,8.2531,6.1027,4.4469,-1.9380
5.2206,-3.0347,-1.0425,4.3975,-7.2649
-6.7730,-1.2668,-0.3950,2.5466,1.9302
-1.8429,7.5437,7.3064,6.5744,0.4364
-2.4863,-4.8022,-9.5010,2.1926,3.3542
-4.5261,-3.8820,-3.9800,5.5997,-0.2303
-3.4691,8.1306,7.8609,5.7841,-0.9080
-2.4523,5.1835,5.6424,6.6724,-2.9228
-5.3081,-2.2204,9.7774,-7.1157,-4.6430
-0.7528,-6.9635,-6.8509,2.9769,-2.1089
-8.6877,-2.2018,4.5065,-0.6454,-9.4401
-3.0995,9.3370,5.6753,8.8403,-7.0343
-7.4525,1.0063,-7.7861,-3.7840,8.3282
-4.7196,7.4138,7.0888,5.2726,-1.5016
2.1358,-5.3346,-0.2432,3.2919,-8.1672
-1.8301,-5.8125,-6.4284,4.8647,-1.1296
-5.9427,-4.7840,9.7511,-5.6490,-3.8690
-8.6804,-4.4752,1.3385,4.8691,2.3077
-2.1987,-5.3962,-2.3972,6.3150,1.3806
-7.5554,8.2761,-8.4109,-7.9678,-1.4167
-2.6626,5.4759,8.0695,3.2011,-1.1856
-4.8929,0.3752,-8.9822,-7.1701,-9.5626
-5.2665,8.2625,8.3234,4.8308,0.3120
-5.0326,-2.8569,10.0486,-6.1501,-5.7186
-0.9510,2.0920,0.6669,6.0658,6.3239
-5.4958,9.5486,5.3176,9.1025,-5.4984
-1.8269,-5.6497,-4.6563,5.5801,-2.3820
-2.9661,-7.2731,-5.8513,4.1246,-2.7231
-6.5253,-0.1385,-10.5242,-2.1095,9.0571
-2.4421,4.5128,7.7006,5.5717,-3.1580
-1.6912,2.6381,-1.2136,6.6783,7.1607
-3.5282,-3.9717,-10.9095,-0.0312,4.1452
-4.1195,8.4824,4.9022,9.0313,-4.9155
-2.4994,-4.8084,-2.8039,5.6095,-0.5541
-9.7837,-2.0655,3.1690,-0.8542,-9.8518
-7.9378,-2.6436,1.3921,-0.7965,-6.5842
-0.7883,5.3078,7.2285,6.3434,-2.3459
-7.2904,-1.8525,3.1243,-0.6074,-9.7561
3.4907,-2.9741,-0.1418,5.5757,-7.4762
6.2675,-4.9857,-6.9585,-5.6026,0.3733
7.4422,-5.7003,-8.8696,-6.9492,0.4251
-3.3676,-4.2497,-10.2475,2.0867,3.6361
-5.6509,8.4408,-8.4804,-7.7602,0.2849
-0.8924,5.6782,8.2066,5.7243,-1.9630
-2.6104,-8.3349,-5.0306,6.5409,-1.9017
-4.3868,-2.4702,9.5051,-7.8159,-5.2604
3.5612,-3.9639,-0.2663,2.0746,-6.7034
-2.9483,-6.8821,-5.1911,5.4637,-4.0014
-4.4890,-6.3828,-10.3471,0.4924,4.4310
-6.4920,-2.7537,-8.2837,-2.9469,8.1021
6.4080,-4.5699,-7.8304,-7.7862,-1.1094
6.9527,-5.6441,-7.4677,-7.2775,-2.4582
-4.8295,-3.0842,-10.5646,1.6578,2.3914
-5.5937,7.8869,5.5377,10.1509,-7.5449
-7.5491,-3.4264,-1.2232,3.5904,3.7522
-10.1031,-2.7951,4.1601,-2.7256,-9.1919
-3.4133,8.3185,7.1889,6.8095,-0.8024
-3.2874,-3.1384,-3.3079,6.7952,1.7012
-2.1405,-5.9526,-4.2609,6.1952,-3.8976
-8.7722,-2.3069,3.5431,-0.9840,-10.6030
-7.7753,-1.6274,2.2902,-2.4589,-9.7987
-4.9268,-4.6355,-2.9058,6.4472,-0.7241
-4.2277,-5.0115,-1.3885,7.1539,-1.3227
-8.8229,7.8473,-7.6168,-7.7090,-0.8144
-4.4181,-3.7686,-10.3649,2.5009,4.3003
-4.8400,7.7568,3.6652,10.4851,-6.2935
-1.7699,-5.4479,-9.8235,2.6684,3.9529
-4.4187,7.3222,7.9439,3.9900,-3.6228
-6.8435,-4.0548,-2.7035,3.1197,2.9845
-1.4432,4.9741,8.8060,4.8686,-0.5952
-3.8850,6.2551,8.0961,5.9005,-0.4026
-3.6029,-3.2301,-10.6307,2.5078,4.5458
2.7340,-1.9929,-2.9166,4.4120,-6.9925
-7.3975,-4.0493,4.6309,-2.3117,-8.7679
-9.2932,-2.6680,-3.0165,3.7401,3.0773
-5.1645,-4.9207,-1.8498,6.1461,0.6630
-6.0814,-1.2781,-9.6191,-5.0868,9.2643
-7.8369,-4.9822,-1.4143,1.9276,3.1636
-0.7913,-6.7964,-5.3355,6.2300,-3.4848
-7.4140,-4.3484,-1.2736,4.0041,1.3618
-2.9506,-1.1696,-2.7493,8.2896,6.3310
5.7110,-2.8964,-1.0670,3.1189,-8.5828
-5.2068,-4.3782,-8.2814,1.4671,3.0532
-7.8658,8.1235,-9.8334,-7.7776,2.9235
-0.4150,-8.3997,-6.3914,5.0895,-2.8170
-5.9063,0.0418,-9.2635,-7.8298,-9.4486
-2.9630,0.8760,-0.3598,6.7396,6.1435
-3.1760,9.2961,4.8877,4.7458,1.4389
-9.9313,-4.3294,-2.7106,1.3335,3.9441
-0.5045,1.1602,-0.8016,8.1053,8.1610
-8.1045,7.0212,-8.9676,-6.6274,-1.3298
-5.8088,8.2625,5.8913,10.5598,-6.7303
-2.3016,8.0783,6.6956,3.1933,0.4691
-3.6937,7.9832,7.4563,4.9237,-1.9185
-1.2356,9.2245,4.9827,9.3377,-5.3189
-3.4807,-5.1442,-5.8772,5.4488,-3.3574
-3.6012,-5.8555,-0.3829,6.9887,0.8116
-5.6728,-7.0095,-2.1771,6.7326,-0.8900
-7.1768,-2.6308,0.7565,-2.4665,-9.7609
-0.8750,0.8775,-0.1559,7.2341,6.0903
-1.7312,-1.3342,-2.3825,8.7206,6.8739
-0.0603,-3.6502,-8.1619,4.9552,-2.0869
-5.1241,-0.4561,-8.3489,-9.2123,-8.7717
-8.5931,-4.3225,-0.8942,5.1930,2.2668
-6.5073,1.0030,-8.2750,-7.4821,-6.8139
-5.1541,9.7958,6.8708,10.0073,-5.9588
-5.2860,-3.3352,8.5927,-7.5619,-6.4943
3.3964,-3.6560,-0.9484,3.9615,-8.1353
-6.2253,0.7942,-7.3314,-4.0004,8.4072
-3.6844,5.9454,8.5110,5.7146,-2.0561
-1.2635,0.9662,-0.8623,4.9256,6.3501
7.0856,-5.0238,-8.0743,-7.8036,-1.2901
-4.1191,-3.9835,-11.3294,1.8377,4.0526
3.5733,-3.1185,-2.9797,4.4495,-7.2566
-5.4883,-2.9552,-9.6438,-4.9082,7.3097
7.8944,-4.6271,-9.5666,-5.8073,0.2233
-4.7115,11.0173,5.5381,9.0984,-6.4306
-8.0826,-0.3130,5.0640,-0.7393,-9.3257
-4.5250,7.7392,7.0143,6.7904,-5.5050
-1.5180,2.2793,-0.3703,6.9766,8.2177
-3.6282,3.1118,5.1764,6.7316,-2.5517
-7.5065,-2.3420,2.9645,-0.7622,-8.8237
4.0603,-2.0215,-0.4659,3.3163,-9.5232
-5.9390,-0.9817,-7.8256,-3.1776,10.2263
-2.2555,-7.3666,-6.5727,5.1240,-2.0372
-5.8666,-0.6098,-9.6082,-6.6784,-10.1195
-8.9019,7.6214,-10.2479,-6.9681,-0.2443
-3.5137,5.0659,7.7809,4.3375,-0.8610
-4.4458,8.7809,5.8082,9.3089,-5.8791
-3.4194,-4.9497,-6.7729,4.4067,-2.1021
-3.5304,6.0277,7.5704,3.3573,-1.0339
-9.6238,-3.2032,-0.9519,0.8059,3.0420
-6.4583,-7.3832,-2.4247,4.9819,-0.9478
-6.7030,-2.1387,3.0965,-0.2530,-8.1172
-8.0011,-2.5135,3.4678,-1.0920,-8.0529
4.1301,-2.5830,-0.0333,4.3261,-7.3839
-8.7467,-2.5459,4.2185,-0.8608,-9.4557
-5.4235,0.1897,-7.6282,-8.2899,-8.9631
-4.0351,-4.2788,-8.0250,1.4770,4.0919
-6.4104,8.2137,-6.9030,-8.6697,0.4937
-4.3690,-3.0899,9.7040,-6.7285,-4.4970
-3.6347,-5.1703,0.1573,8.8103,0.7245
-3.6473,8.3885,4.6921,8.4397,-7.7137
-4.1030,7.7735,5.4707,6.3141,-1.8587
-5.8290,-4.3273,9.1515,-7.7911,-3.5445
-0.5485,-7.7455,-5.9630,4.7812,-1.9730
-7.6171,10.0239,-7.7550,-8.7474,-0.5776
-5.1364,-3.3767,11.0318,-5.9346,-4.4825
-3.5189,-3.8025,-2.8528,6.3147,0.2984
-4.4490,-2.7430,8.3294,-5.8256,-6.3697
-10.1257,-2.7567,-2.1312,3.6694,2.9505
-6.4889,-1.3535,-10.4059,-5.1025,10.1794
-5.2941,-4.4630,8.9155,-6.2535,-5.4264
-6.2653,-4.4320,-3.5048,7.1784,-0.6035
-1.2823,-6.1049,-4.9910,3.8938,-3.0706
-7.6439,-3.4684,2.2163,-1.7574,-8.9775
-3.5422,8.9852,5.2598,5.9022,-0.1219
-2.1140,5.0270,6.0615,6.7140,-3.7236
-4.7951,-3.7143,9.7745,-6.2345,-4.2333
-5.1348,0.2526,-8.5894,-9.5527,-8.4607
-2.3567,-0.0888,-1.5687,5.5400,6.4247
-3.2824,-3.6740,-12.2044,1.6158,3.6780
8.0073,-4.6763,-10.0979,-7.2348,-0.6248
-5.0925,-1.5016,9.1648,-8.8774,-4.9003
4.1095,-3.9693,-0.8540,2.7981,-8.2406
-8.3993,-2.1867,3.2762,-4.2511,-9.4108
-4.4867,-1.0483,-7.1113,-7.7833,-7.0117
-9.1415,-4.4256,-1.0293,2.1977,2.6022
-1.4437,9.4272,7.0144,3.9453,-0.7519
-4.6676,-1.7757,8.4197,-7.4270,-4.7138
-3.6605,-2.6277,-9.8653,0.7548,4.4868
-4.1162,9.4950,6.7997,6.6361,-0.9861
-5.9978,7.9307,-8.7833,-7.5640,1.2469
-4.5534,-1.9899,-8.0161,-4.7279,8.7932
-5.6864,0.8021,-7.8810,-8.4612,-6.3007
-3.8397,9.0360,4.9992,9.8950,-5.7754
-2.1772,-3.3160,-9.5069,3.4885,4.1942
6.8143,-3.2965,-9.5952,-6.8992,-1.5460
-2.2846,2.6345,-1.8091,6.8494,5.0954
-6.8262,8.2852,-8.1055,-7.0245,1.8581
-7.4852,-2.7633,4.1170,-0.8304,-10.7704
-4.6087,10.1528,6.9745,5.7655,-2.6754
-5.9287,-2.4255,9.1840,-4.9939,-4.7483
-8.9675,-4.7438,-1.1259,5.4224,2.5735
7.4295,-4.0934,-8.7177,-9.1484,1.0413
-4.0922,9.8505,4.2268,10.5115,-6.5236
-6.3617,0.0453,-9.6472,-9.7646,-7.2380
7.1428,-3.2820,-8.5921,-7.1841,0.4875
-3.4147,9.5110,5.2517,8.6738,-6.3150
-8.9637,-3.6311,3.5151,0.3866,-9.2668
5.4597,-4.1131,-0.6905,3.9943,-8.7098
3.3264,-2.1367,-0.5252,3.1728,-9.3540
-3.7555,-4.0612,-11.1824,1.1289,3.5291
0.5338,4.3153,9.7503,4.6219,-1.8109
3.2743,-2.3645,-1.5463,1.1528,-8.6355
-8.5967,-4.2696,3.9635,-2.3347,-9.4010
-5.1646,9.4340,4.5644,10.0214,-5.5354
-6.2995,-2.8711,9.2820,-6.9667,-5.9835
6.6590,-4.7319,-9.1560,-7.0229,-1.1643
-9.7010,-4.2747,-2.3132,2.1102,2.9625
-6.2798,-4.3945,11.1409,-5.4840,-4.2222
-5.2709,-3.7527,-10.4464,0.1167,4.0563
-8.1599,-0.2945,3.0062,-2.1951,-8.3255
4.2976,-2.5223,-2.5714,2.9619,-9.0847
-7.5143,8.7705,-9.8595,-8.1135,-0.3568
-3.8413,-1.8987,-10.1179,0.6931,4.0727
-8.9816,-1.0599,3.4691,-0.5569,-7.6312
-5.0105,1.5537,-9.3923,-8.4800,-7.3565
-5.1477,-3.5498,-2.3275,6.8107,0.1078
-9.8386,-3.5107,4.2280,-0.6177,-9.2835
-0.9380,-7.1168,-4.9531,4.3326,-3.5087
-6.1732,0.5102,-7.3238,-8.5235,-7.7574
-3.9375,-5.2433,10.7910,-5.7704,-6.4735
-4.9661,0.4230,-7.8118,-7.6812,-8.2386
-3.8163,-4.0164,-8.7761,3.9743,3.2522
-1.6607,8.1299,6.1288,5.2107,0.8505
-2.7101,6.1603,7.8635,6.0069,0.2061
6.4168,-4.1995,-8.4850,-5.8558,0.7833
-5.1164,-1.9995,-7.7390,-1.4512,10.1915
-3.2565,-6.4036,-4.5143,6.8764,-0.8341
6.7932,-5.2772,-9.6384,-7.4829,-0.9561
-2.3429,4.5282,4.8315,4.9983,-2.0479
8.4452,-4.0605,-11.4071,-4.7974,0.2712
-4.6205,-4.1353,-0.5090,8.4911,0.2849
-3.9118,9.0336,4.7822,10.5877,-6.1661
-0.4614,0.3255,-1.7867,7.1813,7.2261
-7.9711,0.9105,-8.8372,-7.3575,-9.5555
-3.1651,9.5827,6.1417,4.4258,-2.7466
-6.1848,-1.6007,-8.4350,-3.8295,9.9705
-5.4686,10.8638,5.7079,11.2846,-5.9011
-7.7138,-2.8196,3.5745,-1.2012,-8.6610
-3.9325,8.7829,4.5529,7.2747,-6.7564
6.5673,-4.6704,-7.2480,-5.3710,-0.0768
5.6522,-4.8843,-9.3623,-8.5913,1.5644
-6.2079,-2.6079,10.4609,-6.7119,-5.7348
-4.3560,0.7496,-9.5765,-7.7514,-8.1079
6.4178,-5.4579,-8.2350,-7.2870,0.8371
-7.1874,7.4723,-7.7325,-7.0355,0.8015
-2.5983,3.5815,9.0622,4.9012,-1.8442
-4.2632,-3.3544,-9.1243,0.2347,4.3735
-3.0011,8.0821,6.5833,4.0464,-1.9151
2.3889,-1.7681,-1.1661,5.2615,-8.0189
-1.5743,0.9133,-0.6917,8.0965,8.0560
-3.7955,7.6800,5.1470,6.3947,-1.3028
-3.2792,-4.6175,-2.3989,7.0740,-0.5373
-3.4036,-7.0121,-1.6478,8.0036,-0.3032
-2.8238,-4.5799,-3.9138,5.6364,-1.6039
-7.6680,-2.0187,1.4872,-0.7510,-8.5659
-7.1153,6.7899,-11.0939,-8.5413,2.7907
-3.9961,9.6338,7.9877,5.5819,-1.8477
7.3404,-4.6565,-8.6551,-8.7055,0.8303
-7.2131,8.4226,-8.1069,-7.9644,0.3348
-3.9202,-5.8885,-2.2109,5.8952,1.6422
-3.9865,0.3639,-8.6787,-7.4946,-9.3318
-4.3212,8.6333,5.6051,3.4422,-2.3540
3.3099,-3.9483,-1.0283,3.8819,-9.3777
6.1413,-2.8581,-7.4269,-8.3663,0.4872
-2.1999,-5.3624,-5.3467,5.5358,-3.5491
-0.8613,0.3874,-1.5111,7.4842,7.4221
3.9553,-1.3967,0.6898,3.8389,-8.7169
-1.9513,9.3128,5.1070,9.5640,-4.4029
-5.1893,-5.8694,-11.1068,0.7759,6.0375
-7.1302,-2.9916,-1.9615,3.4350,3.3163
-2.5824,9.1641,5.9216,3.6768,-0.9340
-3.6437,-4.1354,-10.1495,2.5490,3.5512
-4.4035,-4.5790,-2.5628,6.6257,0.5988
-5.1002,-3.5515,10.1835,-7.0583,-5.6063
-3.5478,9.6312,7.0733,4.3936,-0.6674
-3.8549,7.2037,7.9053,5.7621,-0.4359
-6.4404,-2.8550,-8.8069,-3.8671,9.4417
-3.0538,-5.5710,9.2234,-5.8659,-4.5836
-4.1953,7.8520,6.9603,5.4262,-5.0444
-6.2364,8.7747,4.0734,10.3262,-6.2076
-3.8430,8.9095,4.1004,9.1032,-5.8500
-3.5629,0.6043,-7.8660,-9.4971,-7.2113
0.3893,1.4308,-1.4666,6.3523,5.3707
-0.5356,4.9416,8.1155,6.0898,-1.8677
-6.0248,0.6544,-7.4408,-4.7328,10.6411
-2.8089,1.4082,-1.7251,7.7331,4.3653
-4.5574,8.4339,4.8930,11.2935,-6.7818
-0.8772,-0.1121,-1.6034,7.4593,6.2572
-6.4786,9.3899,4.8008,10.2681,-4.6452
2.1479,-2.0445,0.5155,2.7132,-8.3242
-2.9487,7.0912,5.1321,9.5124,-6.2957
-7.2272,-0.3591,-9.5185,-3.3671,7.4398
-3.8578,11.8412,4.8956,9.4951,-7.1331
-6.7422,-1.1734,-8.7650,-9.2931,-8.5945
-3.0814,-4.0979,-1.6912,7.0409,0.6231
-3.5866,-3.4533,-9.8314,1.7123,5.2129
-3.2445,-4.2710,9.2473,-6.4996,-4.9337
-7.3951,-0.8319,2.7668,-0.9539,-7.8736
-5.8003,0.1430,-9.0423,-3.7074,8.7067
-3.6094,9.6534,6.3225,5.8300,-0.3075
-8.8917,-2.0330,0.9705,-1.5594,-9.7424
3.6880,-1.4853,-0.7772,1.6075,-11.4314
-8.5296,-2.9336,4.0990,-1.8533,-9.5684
1.2706,-1.7367,-1.3972,5.6487,-8.5497
0.4766,-2.7593,0.0770,4.4360,-7.8898
4.7708,-2.0950,0.8439,3.2888,-8.4905
-0.0271,-0.5732,-1.2308,9.3133,6.1669
-2.9643,9.9067,5.2953,10.3144,-6.2860
-3.2928,-4.6187,-5.5871,5.0424,-3.0874
7.9810,-4.2773,-7.8240,-8.0360,-0.9083
-4.6427,0.5790,-8.3537,-8.1516,-8.0671
-8.4627,-3.0652,-1.4906,4.0456,2.9089
-8.0400,8.6198,-7.4655,-8.5981,0.6934
-2.3763,6.3306,8.5475,4.0454,-1.3909
-2.0634,-5.7933,-6.2249,4.9529,-1.8288
-1.9454,8.2915,6.1837,6.7242,-0.3324
-0.4774,-5.2106,-5.1246,4.9095,-2.7642
-5.7212,1.2924,-9.4349,-7.8050,-7.5049
-5.4940,-3.6034,10.0788,-5.6797,-7.0634
-1.2808,-5.0512,-6.4430,4.4521,-3.0989
-7.6912,-5.0183,1.6876,2.2254,1.9246
-6.9968,8.1941,-10.0295,-8.6564,1.7900
7.2658,-5.3742,-9.1082,-8.4243,0.3783
-5.0642,-4.7021,-1.2826,6.0166,-0.2578
-4.7153,-4.1388,-10.1833,0.6090,5.8200
-3.5360,-6.4456,-5.3318,6.6799,-2.2491
-4.4520,-0.6609,-7.5705,-4.7052,7.8740
8.1161,-3.2884,-9.4632,-6.4575,-0.7443
-4.1164,0.1763,-8.2706,-9.4796,-8.8450
-7.9960,-1.4779,4.2352,-1.4349,-9.5264
-8.3799,-4.0020,-0.3619,1.3004,2.0173
-3.4621,-4.4576,-10.1508,2.6157,5.2938
-3.7422,9.4850,5.3857,9.8447,-7.8001
-6.5375,-0.2025,-7.2581,-8.2880,-8.2634
-2.3677,8.1805,7.6391,5.7663,-0.9083
-1.9485,-7.8096,-7.1022,4.5882,-3.0753
-9.3874,9.7213,-9.1861,-7.7688,-0.0944
-1.4641,4.9186,7.9735,4.1069,-2.1430
-6.4362,-0.2777,-8.4978,-2.7103,7.1938
-0.5722,4.0384,0.2209,7.5953,8.0494
-3.2116,1.5269,-1.2364,6.7197,6.1098
-5.1189,-3.5713,9.5055,-7.1369,-3.5663
-4.2705,-5.4643,-1.3602,8.0488,0.2685
-5.0395,1.0680,-8.1043,-8.4230,-10.4212
-1.5129,0.1370,1.8098,5.1444,6.6362
-5.0472,-5.3294,-1.3529,7.8936,0.2266
-2.8838,-3.7962,-8.1758,2.1524,4.7125
-4.3262,-4.5443,-1.2253,3.8072,0.4949
6.0329,-5.2472,-8.8229,-9.3354,0.0671
-3.6312,4.9449,5.6791,4.2434,-2.5888
-1.6854,0.9021,-1.0321,6.8694,6.7451
-6.4572,4.8754,-8.9507,-7.4268,1.2703
-3.1643,-3.9468,9.8421,-5.4682,-2.7811
-8.0108,-2.5776,3.5340,-1.1858,-10.9752
5.2355,-4.2070,-7.4838,-8.8399,-1.3572
-5.0169,-1.5546,-8.2738,-2.8426,9.3190
-8.3888,-5.1015,-0.7462,1.5334,3.5077
-3.5497,-4.1057,-11.7484,2.2999,5.4704
-7.7069,-3.8103,-1.6664,4.6424,3.3411
-8.3124,8.0066,-9.3133,-9.3097,1.5640
-5.3584,-1.9190,-9.0497,-4.6145,8.8394
-7.6579,-4.5144,-2.9111,1.3019,3.5428
-2.4171,4.3571,6.2062,3.9829,-1.8772
-7.1111,9.3757,-8.7187,-7.8891,1.6830
-2.1653,7.0314,6.3110,3.3540,-2.5044
-4.7609,0.2877,-12.6120,-3.3180,9.4538
-6.6067,-3.3419,3.0142,-1.4638,-8.1347
-7.5876,7.4089,-9.8762,-9.8823,-0.4557
-0.4573,1.9558,0.1439,6.5004,7.1257
-2.6200,5.0814,8.0808,3.2079,-2.6749
-9.8610,-4.2014,-0.0741,1.8815,3.9765
-3.9456,-4.8091,-9.4463,1.6470,3.6475
-4.1875,-4.4118,0.2266,6.1812,0.1776
-3.8887,0.0010,-6.4908,-9.7059,-9.1036
-4.4106,2.1159,-8.6458,-7.3167,-9.5331
-3.5893,9.7163,5.4977,9.4851,-5.0924
-5.2562,1.4037,-8.1207,-7.9123,-9.1685
-9.7448,-3.1731,-2.8312,2.9759,2.4622
-5.3368,-4.2924,-0.7734,7.7798,1.5096
-0.1771,4.6050,6.3411,5.4855,-3.1205
-3.7684,-0.2096,-8.0895,-7.4253,-9.9378
-2.8755,5.9474,6.3761,4.6257,-0.9258
-3.0869,-6.6452,-7.0553,6.5352,-2.8133
8.1713,-6.6674,-8.6039,-6.6422,-2.1029
-6.2186,1.3814,-7.8039,-8.0313,-8.5947
6.8534,-4.5752,-8.7591,-7.6799,1.3818
-2.7879,-4.5752,-2.3571,6.5930,0.6055
-5.4637,-4.7775,7.7233,-5.8974,-5.2083
7.9271,-4.6962,-9.6908,-8.9684,-0.8043
-5.2041,-3.8501,9.0252,-7.7973,-5.5703
-7.5786,-1.8125,3.7073,-1.3684,-9.5800
3.8580,-3.0680,-1.6784,3.4895,-8.4001
